random_num,股票编号,上市年限,所属行业,所属概念板块,code,上市年限计算
1513,2708,2010-12-15,文化、体育和娱乐业,文化传媒概念;网络游戏;在线教育;股票质押;IP流量变现;职业教育,300148.SZ,8
3057,2709,2007-12-21,文化、体育和娱乐业,东北振兴;融资融券;国家队;文化传媒概念;地方国企;融资融券标的;超涨,601999.SH,11
1190,2710,2014-12-05,制造业,预增;乳业;国家队,002732.SZ,4
2804,2711,1994-05-06,批发和零售业,护城河;国家队;标普道琼斯概念;融资融券标的;O2O;融资融券;地方国企;预增,600859.SH,24
1962,2712,2017-02-09,制造业,高送转概念;机器人;5G应用;超涨,300607.SZ,1
2122,2713,1997-05-28,制造业,地方国企;融资融券标的;大飞机;预增;融资融券,600063.SH,21
1880,2714,2016-07-08,信息传输、软件和信息技术服务业,大数据;国产软硬件;云计算;预增;超涨;高送转概念,300520.SZ,2
225,2715,1996-12-17,制造业,芯片国产化;车联网;智能穿戴;员工持股;阿里巴巴概念;股票质押;3D传感;智能家居;虚拟现实,000670.SZ,22
1887,2716,2016-08-08,文化、体育和娱乐业,江苏省国资;影视;打板;文化传媒概念;地方国企,300528.SZ,2
1423,2717,2010-02-26,制造业,触摸屏;含可转债;OLED;可转债,300057.SZ,8
2464,2718,2004-03-12,制造业,医保概念;地方国企;小盘成长;医疗改革,600479.SH,14
728,2719,2008-08-06,制造业,融资融券标的;标普道琼斯概念;预增;音乐产业;水利水电建设;移动互联网入口;融资融券;核电;股票质押;一带一路;国家队,002266.SZ,10
1468,2720,2010-08-12,制造业,国家队;股权转让;一带一路,300103.SZ,8
1690,2721,2012-06-13,制造业,医疗器械;超涨,300326.SZ,6
1401,2722,2009-12-25,制造业,高送转概念;锂电池;高铁;合同能源管理;锂电负极;石墨烯;超涨,300035.SZ,9
1814,2723,2015-05-15,制造业,医疗改革,300452.SZ,3
1308,2724,2017-04-12,制造业,含可转债;次新股,002860.SZ,1
2584,2725,1992-09-10,制造业,浦东新区;外资并购,600615.SH,26
1660,2726,2012-03-15,制造业,科技龙头;MSCI中盘;虚拟现实;基金重仓(季调);高送转概念;绿色节能照明;5G应用;含可转债;大盘蓝筹;中小创蓝筹;员工持股;一线龙头;股票质押;小米产业链;Micro LED;行业龙头,300296.SZ,6
2195,2727,1999-09-23,制造业,*ST;预减;成渝特区;ST概念,600145.SH,19
1306,2728,2017-03-24,文化、体育和娱乐业,次新股;预增;体育,002858.SZ,1
843,2729,2010-04-02,制造业,养老产业;并购阶段(需定增);股票质押;制造业单项冠军企业;预增,002381.SZ,8
390,2730,1999-05-27,制造业,调味品;地方国企;超涨;北部湾自贸区,000911.SZ,19
1368,2731,2009-10-30,信息传输、软件和信息技术服务业,网络优化;科技龙头;世界杯;移动互联网入口;PPP;核高基;国家队;员工持股;超涨;融资融券标的;融资融券;移动互联网,300002.SZ,9
181,2732,1996-10-04,制造业,,000606.SZ,22
1758,2733,2014-09-10,制造业,打板;股票质押;国家队;体外诊断;医疗改革;医疗器械,300396.SZ,4
567,2734,2007-01-10,制造业,互联网金融;标普道琼斯概念;股票质押;苹果;金融科技;移动支付;融资融券标的;智能IC卡;数字货币;融资融券;区块链;国家队,002104.SZ,11
1591,2735,2011-06-08,制造业,激光;超涨;富士康概念;3D打印,300227.SZ,7
1100,2736,2011-12-05,制造业,制造业单项冠军企业;保底增持;氢能;员工持股;燃料电池;体育;冷链物流;股票质押,002639.SZ,7
821,2737,2010-02-10,信息传输、软件和信息技术服务业,行业龙头;并购阶段(需定增);超涨;珠三角;标普道琼斯概念;可转债;智慧停车;科技龙头,002359.SZ,8
1091,2738,2011-11-11,制造业,垃圾发电;石墨烯;标普道琼斯概念,002630.SZ,7
192,2739,1996-10-23,制造业,地方国企;建筑节能,000619.SZ,22
1687,2740,2012-06-01,制造业,蓝宝石;重组;中小创蓝筹;基金重仓(季调);并购阶段(需定增);绿色节能照明;二线龙头;超涨;Micro LED,300323.SZ,6
537,2741,2006-10-18,制造业,动力电池;超涨;含可转债;MSCI中盘;融资融券;护城河;融资融券标的;电动物流车;标普道琼斯概念;锂电池;行业龙头;磷酸铁锂电池,002074.SZ,12
2012,2742,2017-06-08,租赁和商务服务业,大数据;次新股;超涨,300662.SZ,1
2865,2743,2004-08-02,制造业,标普道琼斯概念;超导,600973.SH,14
3213,2744,2016-11-24,制造业,反关税,603336.SH,2
3125,2745,2014-08-01,制造业,轨道交通;重组;超涨;制造业单项冠军企业;标普道琼斯概念;高铁,603111.SH,4
3447,2746,2015-02-27,制造业,雄安新区;出口型企业,603969.SH,3
357,2747,1998-09-15,电力、热力、燃气及水生产和供应业,并购阶段(需定增);风力发电;新能源;光伏;借壳上市;预减;借壳上市(MA);一带一路,000862.SZ,20
1259,2748,2016-09-02,金融业,可转债;含可转债;标普道琼斯概念,002807.SZ,2
255,2749,1997-04-16,制造业,河北省国资;MSCI大盘;雄安新区;标普道琼斯概念;地方国企;京津冀一体化;融资融券标的;融资融券,000709.SZ,21
3161,2750,2015-03-26,水利、环境和公共设施管理业,地方国企,603199.SH,3
2977,2751,2011-12-12,金融业,国家队;融资融券标的;预增;标普道琼斯概念;地方国企;融资融券;江苏省国资;债转股;MSCI大盘,601555.SH,7
3206,2752,2017-06-16,制造业,预增;次新股;超涨,603326.SH,1
2661,2753,1996-05-28,制造业,蓝宝石;半导体材料;集成电路;国产化创新;员工持股;白马股;5G应用;数字中国;消费电子产业;半导体分立器件;标普道琼斯概念;Micro LED;MSCI大盘;预减;基金重仓(季调);半导体产业;新型显示技术;科技龙头;绿色节能照明;虚拟现实;超涨;护城河;并购阶段(需定增);国家大基金;融资融券;大盘蓝筹;一线龙头;国家队;融资融券标的;行业龙头,600703.SH,22
2630,2754,1993-07-28,制造业,标普道琼斯概念;融资融券标的;小盘成长;地方国企;水泥;融资融券,600668.SH,25
3287,2755,2015-05-27,租赁和商务服务业,文化传媒概念;影视;互联网营销;超涨,603598.SH,3
186,2756,1996-10-08,制造业,摘帽;股权转让,000611.SZ,22
224,2757,1996-12-10,电力、热力、燃气及水生产和供应业,标普道琼斯概念;股票质押;国家队;东北振兴;LNG,000669.SZ,22
2317,2758,2004-03-16,建筑业,上海本地重组;国家队;标普道琼斯概念;浦东新区;地方国企;上海自贸区;预增;融资融券;迪士尼;上海国资改革;融资融券标的,600284.SH,14
3193,2759,2014-09-26,制造业,合资企业;国产化创新;标普道琼斯概念,603306.SH,4
2047,2760,2017-09-12,制造业,新材料;国产化创新;近端次新股;含可转债;次新股,300700.SZ,1
2501,2761,2003-03-04,制造业,二线龙头;护城河;员工持股;国家队;融资融券标的;超涨;可转债;预增;医保概念;仿制药;融资融券;大消费;MSCI中盘;超级细菌;标普道琼斯概念,600521.SH,15
1309,2762,2017-04-13,制造业,次新股;消费电子产业;TWS耳机,002861.SZ,1
3195,2763,2015-03-02,制造业,合资企业;医疗器械;超涨;预增,603309.SH,3
809,2764,2010-01-28,制造业,增持;员工持股,002347.SZ,8
2133,2765,1997-06-17,制造业,预减;新疆振兴;标普道琼斯概念;重组;可转债;地方国企;水利水电建设;小盘成长,600075.SH,21
694,2766,2008-05-12,制造业,网络优化;网络游戏;宽带提速;超涨;员工持股;东北振兴;军民融合;移动互联网,002231.SZ,10
635,2767,2007-09-21,制造业,股票质押;民营医院;超涨;医疗改革,002172.SZ,11
1566,2768,2011-04-15,制造业,员工持股;国家队;融资融券;股票质押;国产软硬件;融资融券标的,300202.SZ,7
1267,2769,2016-10-25,制造业,最小市值;超涨,002816.SZ,2
911,2770,2010-07-16,制造业,广东省国资;借壳上市;出口型企业;液晶显示;员工持股;绿色节能照明;超涨;基金重仓(季调);地方国企;广东国资改革;新型显示技术;半导体分立器件;标普道琼斯概念,002449.SZ,8
2120,2771,1997-05-19,金融业,融资融券;国家队;MSCI大盘;浦东新区;标普道琼斯概念;央企;融资融券标的;预增;证金概念,600061.SH,21
51,2772,2000-05-11,制造业,标普道琼斯概念;广东省国资;光纤;宽带提速;地方国企;含可转债;深圳市国资;可转债;光通信;高送转概念;珠三角,000070.SZ,18
2763,2773,1994-01-14,制造业,医保概念;维生素;医疗改革;超涨;国家队;肺炎概念;地方国企;河北省国资;抗生素;预增,600812.SH,24
3091,2774,2017-01-16,制造业,,603038.SH,1
3117,2775,2016-12-16,建筑业,含可转债;标普道琼斯概念,603098.SH,2
1765,2776,2014-10-30,制造业,人民币贬值;国家队;预减,300403.SZ,4
1907,2777,2016-09-30,制造业,预减;合资企业;高送转概念,300549.SZ,2
1205,2778,2015-03-19,制造业,小盘成长;国家队,002748.SZ,3
2551,2779,2002-06-06,制造业,大盘蓝筹;轨道交通;融资融券;超涨;预增;标普道琼斯概念;高铁;国家队;融资融券标的;机器人;员工持股,600580.SH,16
942,2780,2010-09-21,制造业,电动物流车;轨道交通;超级电容;超涨;高铁,002480.SZ,8
723,2781,2008-07-23,信息传输、软件和信息技术服务业,融资融券标的;动漫;员工持股;在线教育;股票质押;5G应用;超涨;标普道琼斯概念;华为概念;移动互联网;文化传媒概念;融资融券;网络游戏,002261.SZ,10
1727,2782,2015-01-21,文化、体育和娱乐业,高送转概念;基金重仓(季调);并购阶段(需定增);文化传媒概念;IP流量变现,300364.SZ,3
1869,2783,2016-04-25,制造业,,300509.SZ,2
1886,2784,2016-08-05,制造业,军民融合;南北船合并,300527.SZ,2
2078,2785,2003-04-28,交通运输、仓储和邮政业,一线龙头;白马股;基金重仓(季调);融资融券标的;标普道琼斯概念;广东省国资;珠三角;陆股通50;粤港澳自贸区;融资融券;地方国企;国家队;MSCI中盘,600004.SH,15
183,2786,1996-09-19,房地产业,举牌;超涨;外资并购,000608.SZ,22
1440,2787,2010-04-27,信息传输、软件和信息技术服务业,智能交通;电子政务;股票质押;雄安新区;智慧医疗;卫星导航;智慧停车;智慧城市,300075.SZ,8
1752,2788,2014-07-31,制造业,超涨;参股宁德时代;医疗器械;员工持股;独角兽概念,300390.SZ,4
3458,2789,2015-05-15,制造业,超涨;含可转债;可转债;标普道琼斯概念;养老金概念,603989.SH,3
57,2790,2000-07-31,交通运输、仓储和邮政业,预增;融资融券标的;珠三角;融资融券;国家队;国企混改;三沙;通用航空;大飞机,000099.SZ,18
1361,2791,2017-12-08,制造业,打板;次新股;近端次新股,002917.SZ,1
3292,2792,2017-02-17,水利、环境和公共设施管理业,雄安新区;污水处理;标普道琼斯概念;环保概念,603603.SH,1
2235,2793,1999-06-09,交通运输、仓储和邮政业,中日韩自贸区;国家队;中朝经济特区;原油储运;含B股的A股;预增;一带一路,600190.SH,19
2358,2794,2001-12-20,制造业,融资融券标的;融资融券,600331.SH,17
1862,2795,2016-02-04,制造业,,300501.SZ,2
1617,2796,2011-08-18,信息传输、软件和信息技术服务业,高送转概念;浦东新区;融资融券;医保概念;股票质押;医疗改革;超涨;智慧城市;智慧医疗;健康中国;国产软硬件;融资融券标的;国家队,300253.SZ,7
2394,2797,2001-03-12,房地产业,护城河;融资融券;大盘蓝筹;雄安新区;MSCI中盘;地方国企;国家队;融资融券标的;新型城镇化,600376.SH,17
524,2798,2006-08-16,制造业,行业龙头;重组;聚碳酸酯;新型煤化工;地方国企;标普道琼斯概念,002061.SZ,12
1867,2799,2016-04-29,制造业,传感器;超涨;高送转概念,300507.SZ,2
2733,2800,1996-12-06,制造业,外资并购;基金重仓(季调);MSCI中盘;白酒;标普道琼斯概念;合资企业,600779.SH,22
62,2801,2000-09-26,制造业,地方国企;参股宁德时代;标普道琼斯概念,000155.SZ,18
1375,2802,2009-10-30,制造业,抗癌;肺炎概念;国产化创新;CAR-T疗法;预减;员工持股;基因检测;体外诊断;创新药,300009.SZ,9
1786,2803,2015-04-22,制造业,粤港澳大湾区;航母;军民融合;通用航空,300424.SZ,3
2079,2804,1999-07-27,制造业,融资融券标的;融资融券;央企;预增;国家队;新能源汽车;标普道琼斯概念;电动物流车;新能源整车,600006.SH,19
1835,2805,2016-03-31,制造业,芯片国产化;3D传感;半导体产业;人工智能;国产化创新;军民融合;核高基,300474.SZ,2
42,2806,1996-12-26,租赁和商务服务业,含B股的A股;预增;地方国企;深圳市国资;电子竞技;珠三角;广东省国资;标普道琼斯概念;国家队,szse.000058,22
1988,2807,2017-03-31,制造业,预增;超涨;高送转;次新股,300636.SZ,1
482,2808,2004-07-13,制造业,标普道琼斯概念;国产化创新;预减;预增;超涨;MSCI中盘;中小创蓝筹;创新药;员工持股;股票质押;二线龙头;维生素,002019.SZ,14
2281,2809,2000-11-28,批发和零售业,国家队;东北振兴;中日韩自贸区;锂电池;地方国企;中朝经济特区;氢能,600241.SH,18
625,2810,2007-08-23,制造业,国家队;并购阶段(需定增);迪士尼;健康中国;预增;外资并购;涉矿;合资企业,002162.SZ,11
2489,2811,2001-08-29,采矿业,小盘成长;浦东新区;央企,600508.SH,17
204,2812,1996-11-12,制造业,股权转让;东北振兴;借壳上市;摘帽;重组,000633.SZ,22
1180,2813,2014-01-28,制造业,含可转债;装饰园林;股票质押;国家队;预减;员工持股,002722.SZ,4
2663,2814,1996-05-16,金融业,MSCI大盘;大盘蓝筹;证金概念;可转债;融资融券标的;融资融券;国家队;金控平台;标普道琼斯概念,600705.SH,22
177,2815,1996-06-06,电力、热力、燃气及水生产和供应业,标普道琼斯概念;融资融券;河北省国资;雄安新区;地方国企;融资融券标的;火电;国家队;京津冀一体化,000600.SZ,22
1128,2816,2012-03-29,制造业,重组,002667.SZ,6
2053,2817,2017-10-10,制造业,特斯拉;近端次新股;预减;次新股;超涨,300707.SZ,1
280,2818,1997-06-26,制造业,大飞机;十大军工集团;高端装备制造;国家队;央企;MSCI中盘;预增;航母;航空发动机;基金重仓(季调);标普道琼斯概念;融资融券标的;融资融券;通用航空,000738.SZ,21
2908,2819,2011-06-30,制造业,标普道琼斯概念;员工持股;大盘蓝筹,601058.SH,7
3332,2820,2014-10-31,制造业,国产化创新;出口型企业;预增;超涨;含可转债;员工持股,603688.SH,4
2381,2821,2001-11-29,批发和零售业,赛马;新零售;国家队,600361.SH,17
453,2822,2000-08-07,制造业,重组;葡萄酒;并购阶段(需定增);摘帽,000995.SZ,18
1039,2823,2011-04-28,制造业,预增;高送转概念;员工持股,002578.SZ,7
3380,2824,2017-02-20,电力、热力、燃气及水生产和供应业,地方国企;环保概念;含可转债;污水处理,603817.SH,1
1958,2825,2017-01-26,信息传输、软件和信息技术服务业,安防监控;超涨,300603.SZ,1
2514,2826,2002-05-17,信息传输、软件和信息技术服务业,知识产权;国家队;标普道琼斯概念;自主可控;央企;核高基;融资融券;消费电子产业;国产软硬件;云计算;中字头;操作系统;集成电路;5G应用;融资融券标的,600536.SH,16
604,2827,2007-07-20,制造业,国家队,002141.SZ,11
2045,2828,2017-08-31,制造业,次新股;超涨;近端次新股,300698.SZ,1
1305,2829,2017-03-23,制造业,次新股,002857.SZ,1
2478,2830,2002-06-05,建筑业,雄安新区;股票质押;预增;钢结构;装配式建筑;国家队;超涨,600496.SH,16
2377,2831,2001-04-19,制造业,东北振兴;预增;地方国企,600356.SH,17
2009,2832,2017-05-26,信息传输、软件和信息技术服务业,次新股;超涨;密码学;网络安全,300659.SZ,1
1324,2833,2017-06-05,制造业,含可转债;次新股;预增,002877.SZ,1
376,2834,1998-12-24,制造业,增持;预增;员工持股;举牌,000893.SZ,20
2662,2835,1996-06-06,批发和零售业,期货概念;行业龙头;大盘蓝筹;员工持股;地方国企;汽车后市场;融资融券;护城河;标普道琼斯概念;融资融券标的;国家队;一线龙头,600704.SH,22
219,2836,1996-12-06,制造业,重组;地方国企;土地流转,000663.SZ,22
614,2837,2007-08-13,制造业,预增;股票质押;5G应用;融资融券标的;标普道琼斯概念;物联网;芯片国产化;超涨;卫星导航;融资融券;国家大基金;集成电路;高端装备制造;国产软硬件,002151.SZ,11
